22,30,99,20;38,60,111,1;2,60,177,1;14,80,130,4;13,110,132,4;19,120,170,14;42,130,202,20;41,140,213,36;22,140,237,4;5,140,286,48;29,150,170,40;39,150,222,6;16,160,237,30;48,190,213,66;29,210,230,8;
38,0,50,9;9,20,95,32;1,50,131,9;14,70,92,132;21,90,118,8;31,90,191,10;50,120,165,8;48,150,171,42;34,160,182,2;10,170,192,12;38,200,242,27;44,210,238,45;50,210,306,16;7,210,379,12;42,240,288,30;
15,0,52,27;11,20,88,27;46,30,100,2;44,50,123,15;49,80,109,21;35,110,177,112;7,120,167,12;28,150,204,66;14,150,278,16;39,150,347,1;33,180,256,8;40,180,324,14;7,200,225,12;27,210,253,3;3,230,279,10;
25,20,44,6;42,20,93,10;31,50,111,10;24,50,185,36;10,70,95,8;8,70,143,21;6,80,152,9;16,80,193,20;30,80,238,5;42,90,138,10;33,100,151,4;47,100,232,7;48,120,142,18;26,120,207,10;30,140,216,15;
20,0,26,4;41,30,96,42;1,30,116,1;46,60,104,2;4,80,128,9;32,90,143,24;35,110,184,8;48,140,213,6;44,150,202,5;21,150,276,24;15,150,326,36;31,170,243,15;9,180,227,8;14,210,254,40;33,220,243,24;
48,0,72,30;14,20,43,4;4,40,82,9;1,50,93,27;41,80,150,6;49,80,196,7;30,90,113,15;46,90,188,2;15,110,133,135;50,140,162,88;38,170,217,9;41,180,204,18;16,190,269,10;32,200,249,72;21,230,278,48;
26,0,67,25;43,0,141,12;14,10,81,48;4,10,152,36;36,20,67,7;5,50,98,60;15,60,90,9;9,90,112,8;38,100,166,36;19,120,166,7;12,130,200,1;1,150,200,1;19,180,223,28;29,180,297,24;18,210,290,20;
7,10,80,18;48,40,64,12;6,70,95,90;3,70,147,30;23,90,140,3;17,100,126,4;45,110,180,40;31,140,191,80;23,150,173,5;33,180,204,16;34,190,239,6;21,220,245,64;19,230,306,42;39,230,350,15;43,250,327,24;
17,10,84,10;16,40,111,30;31,40,133,5;18,50,75,50;20,70,96,20;11,90,141,45;25,90,167,57;14,120,192,48;35,120,242,1;3,130,157,5;38,160,236,9;21,160,310,1;18,160,388,30;3,190,265,10;23,220,271,4;
16,20,100,20;13,50,100,1;5,80,126,3;14,80,176,12;32,100,150,8;17,110,156,1;35,110,182,8;15,140,169,189;8,160,235,14;46,160,264,1;24,170,196,1;17,170,247,6;14,170,270,4;23,200,222,3;13,230,306,2;
13,0,26,6;40,20,92,7;32,30,56,8;15,50,121,18;9,70,91,56;42,80,120,10;4,100,127,9;21,130,153,8;45,140,215,8;27,150,196,3;10,150,243,4;41,170,245,12;6,180,202,9;49,180,256,28;47,180,298,5;
6,30,52,36;24,50,125,9;36,70,110,14;20,70,161,8;26,70,184,35;8,80,123,7;17,90,113,2;9,110,158,48;29,110,202,32;30,110,227,25;35,120,147,112;36,130,176,7;25,140,220,6;20,150,225,8;34,180,253,4;
16,0,26,20;41,10,35,18;43,40,63,12;1,50,72,36;22,80,103,12;11,80,178,36;36,100,151,105;37,110,157,36;38,120,147,45;39,130,176,3;43,160,188,6;11,170,199,27;16,180,234,200;17,190,260,4;34,200,222,10;
45,30,101,16;36,60,80,14;28,90,115,12;37,100,124,99;26,120,147,15;47,140,164,3;3,160,181,10;11,160,259,54;5,170,192,3;42,200,227,180;19,200,299,7;48,200,323,12;38,210,234,27;1,230,255,9;29,240,310,112;
12,0,24,92;18,10,58,20;50,10,80,16;14,20,47,4;21,50,72,96;20,60,135,4;28,90,137,30;9,110,158,8;32,110,232,48;2,130,184,5;20,150,201,16;16,170,193,10;18,180,230,30;17,180,252,6;40,180,325,35;
39,20,44,6;19,20,91,14;29,30,94,8;7,50,119,48;13,70,120,2;49,100,120,1;25,120,193,9;13,140,214,2;19,170,248,14;29,200,226,64;2,230,280,2;22,230,305,4;9,240,262,56;3,240,312,50;18,270,293,40;
15,30,86,9;5,40,120,12;11,40,190,9;1,60,106,18;26,80,132,60;48,80,154,12;42,80,204,20;20,90,114,8;15,90,140,72;43,100,145,6;47,110,185,10;28,130,200,24;9,150,222,104;25,150,291,18;17,170,220,4;
29,10,85,24;16,10,155,10;49,40,66,1;46,70,144,4;35,80,153,40;18,100,123,40;28,100,148,18;29,130,200,8;44,160,232,20;28,160,300,30;23,170,192,4;18,170,238,40;45,190,238,32;39,200,271,9;25,200,342,30;
14,0,51,8;39,0,126,6;13,0,149,2;17,30,54,2;4,50,102,9;15,50,130,36;44,50,178,5;17,70,119,14;12,100,146,12;49,120,161,1;28,150,217,12;18,180,206,80;47,210,257,3;7,240,288,6;9,240,313,8;
10,30,107,16;38,40,114,18;1,60,110,27;50,80,105,8;46,110,176,4;14,140,162,4;29,150,176,16;8,150,220,14;9,160,234,8;21,170,215,72;25,180,224,3;32,210,261,96;31,230,281,5;8,260,283,21;36,270,314,42;
36,10,53,7;43,20,46,6;49,30,55,21;32,30,77,56;10,40,116,16;8,70,147,1;48,80,105,36;1,90,142,36;4,110,156,144;10,140,215,4;39,170,246,21;7,190,213,12;49,200,249,14;28,220,245,12;14,230,280,4;
16,10,34,50;9,40,65,16;10,60,108,48;47,90,109,6;41,100,173,42;32,130,203,32;20,140,214,8;16,170,194,20;24,180,226,63;32,210,256,88;33,220,288,8;26,250,327,5;44,260,309,25;23,270,301,3;14,300,324,8;
23,0,54,5;16,30,56,10;42,30,109,60;4,50,106,36;23,70,135,1;20,100,174,4;18,130,199,230;6,130,222,36;28,160,209,54;46,190,231,14;21,220,247,64;5,220,293,33;8,230,294,7;10,240,320,4;46,270,344,14;
21,30,54,8;50,40,106,80;5,50,74,3;49,70,144,21;41,100,125,84;12,130,156,8;24,150,202,18;50,170,244,40;27,180,204,12;18,190,243,20;29,210,260,40;46,220,242,4;4,230,253,9;9,230,323,24;27,260,288,3;
6,0,48,1;13,10,54,32;9,20,85,48;3,20,108,10;43,20,157,24;24,40,109,27;17,40,181,6;23,40,208,5;11,50,118,135;45,80,151,16;29,90,161,24;5,110,187,9;9,110,263,96;14,110,305,20;22,110,331,4;
50,0,26,24;36,10,74,42;21,40,81,8;3,40,130,40;8,70,97,28;11,70,144,27;46,100,170,16;50,100,195,24;43,110,180,36;42,140,181,70;14,150,174,4;10,180,253,16;21,180,325,24;7,200,248,12;49,230,300,406;
9,20,95,128;20,40,62,20;13,50,100,1;5,80,128,1;7,110,133,24;42,120,145,30;32,120,221,16;4,140,188,9;3,140,231,15;18,160,205,20;14,180,230,8;40,190,234,35;7,220,244,24;39,250,298,3;45,280,353,16;
5,10,60,9;10,10,84,16;19,10,133,7;47,40,66,10;42,70,92,40;26,80,105,10;28,110,132,54;44,120,142,10;13,120,209,34;35,140,165,16;12,160,187,8;20,170,196,4;16,170,220,400;37,200,242,45;1,220,285,9;
49,30,78,14;44,30,155,30;35,50,94,32;18,60,134,50;20,90,141,12;27,100,123,57;34,120,185,18;18,140,191,200;32,160,207,16;17,190,264,2;41,220,250,6;16,240,312,30;47,250,299,2;39,250,370,3;36,270,295,14;
8,0,25,14;17,20,88,2;22,50,120,16;45,50,194,128;23,70,144,3;17,100,172,6;8,110,138,7;3,120,168,15;1,140,206,72;12,140,274,36;48,150,171,66;22,150,237,8;44,170,248,20;11,180,204,9;2,180,229,5;
10,30,78,8;11,30,99,63;26,30,168,45;18,40,111,10;6,50,116,27;46,70,94,2;17,80,152,2;43,90,164,12;2,90,212,3;44,110,159,5;14,140,168,24;46,160,211,8;33,180,227,32;4,200,248,18;28,210,231,6;
39,0,50,9;30,0,100,35;12,10,83,36;28,40,63,102;48,60,134,48;25,90,114,15;16,90,137,10;11,100,125,9;36,130,199,14;50,150,231,40;20,170,218,60;7,180,226,54;19,200,264,1;22,220,243,20;13,240,310,8;
19,10,87,21;3,20,44,15;17,30,72,4;41,60,132,6;38,80,157,9;14,80,211,8;1,100,177,27;49,110,135,28;48,140,163,6;34,150,219,6;31,150,298,5;18,150,347,30;40,160,238,28;23,170,240,2;39,190,263,6;
46,30,104,1;40,40,65,28;31,40,115,10;7,50,75,6;37,70,123,27;12,80,101,4;10,100,123,16;10,130,150,48;37,150,177,9;38,180,208,9;25,210,230,1;40,240,291,7;15,250,296,9;20,280,306,20;7,290,365,18;
49,30,105,56;46,30,180,12;12,40,110,4;34,70,141,2;9,100,167,24;31,110,187,5;20,130,180,8;44,160,182,15;23,170,213,1;49,180,201,42;27,190,260,27;16,200,223,10;34,210,286,8;26,230,311,5;47,250,319,8;
44,20,62,30;31,40,63,10;32,50,72,224;14,70,93,4;47,90,143,1;8,110,186,1;43,120,184,12;37,140,186,18;26,170,238,25;36,200,229,119;29,200,252,72;50,220,295,32;36,250,326,7;17,270,294,8;1,280,348,27;
30,0,26,5;45,0,66,40;39,10,83,6;30,40,96,10;45,50,70,40;29,50,119,24;10,50,144,28;8,50,191,21;38,70,116,9;33,80,126,12;46,90,142,1;21,100,125,56;23,100,178,19;43,130,183,12;45,140,186,8;
25,30,54,3;1,40,91,117;16,40,117,110;6,70,146,36;9,80,152,16;45,90,115,8;26,120,147,5;40,120,218,28;41,120,286,6;19,120,307,35;34,120,331,2;12,150,199,4;18,170,219,10;11,180,204,45;2,200,227,6;
12,20,69,20;20,40,119,20;37,40,148,45;40,60,126,42;11,90,138,90;31,100,170,15;6,110,154,9;26,130,183,25;12,150,220,12;5,160,215,6;3,160,239,5;22,160,261,8;50,170,215,16;26,200,267,15;37,230,305,54;
44,30,54,15;18,40,83,10;3,40,130,5;9,60,135,32;48,70,95,12;12,80,130,20;38,90,116,63;40,100,168,56;46,120,164,6;45,150,197,16;38,150,218,72;21,160,237,32;41,190,231,36;33,200,248,1;36,230,303,49;
9,0,71,16;21,30,54,16;13,60,129,1;5,80,156,27;17,100,150,2;34,120,195,2;14,120,220,24;36,150,174,147;35,180,230,24;30,180,280,15;42,180,348,30;46,180,400,30;15,200,266,36;22,200,339,4;32,230,249,16;
12,0,71,8;29,20,96,16;8,40,63,14;10,70,93,36;5,70,142,12;23,80,129,11;8,80,208,21;30,80,252,5;34,100,141,4;41,100,165,18;19,110,132,14;36,110,183,77;50,120,146,48;16,130,178,10;18,140,211,60;
48,10,34,36;36,10,77,21;2,20,70,12;43,20,143,6;5,30,56,6;12,30,128,12;22,30,149,40;47,30,174,7;49,30,248,7;11,30,269,9;10,50,102,4;6,70,94,63;45,90,116,40;40,110,182,21;24,120,168,18;
11,10,38,54;11,40,111,27;3,70,116,520;15,80,133,36;38,80,180,72;35,100,175,24;4,100,219,18;8,120,191,42;21,130,172,8;26,130,197,50;50,130,248,8;9,150,219,1;13,180,244,1;50,210,237,24;27,220,269,21;
42,0,51,30;29,0,118,96;48,0,189,6;17,20,66,1;50,20,136,8;15,50,76,18;10,60,82,12;45,70,149,32;43,90,158,6;16,110,133,30;35,120,183,24;50,150,192,24;43,180,229,12;5,180,273,12;17,210,284,8;
11,20,69,9;48,50,96,12;43,80,126,30;7,90,160,24;18,120,193,30;8,130,151,21;50,140,217,8;15,170,241,9;47,190,236,1;43,210,238,6;50,240,316,16;24,240,358,9;33,240,405,4;25,270,315,9;44,280,308,1;
20,0,72,36;4,20,93,36;19,30,54,35;31,30,109,20;3,60,83,1;12,80,103,12;24,80,155,18;47,90,159,1;27,90,183,3;2,90,256,1;35,120,187,184;46,130,178,22;1,160,185,36;24,180,246,45;43,180,310,84;
12,30,81,4;7,60,109,18;31,60,158,75;9,70,139,56;37,80,133,288;7,110,186,12;27,120,141,6;24,130,179,36;36,160,178,21;50,180,258,32;44,180,331,20;38,210,283,18;42,240,306,30;7,240,353,12;4,270,342,81;
6,10,36,27;9,30,77,8;47,40,81,11;6,60,81,18;32,60,159,40;42,90,109,30;6,120,169,18;16,150,173,80;27,150,223,3;25,160,208,9;48,160,279,216;36,160,299,7;35,170,197,16;20,200,225,4;11,210,231,18;
24,10,32,36;11,20,44,36;1,40,63,1;17,70,116,2;19,90,159,14;48,100,179,1;39,130,206,12;11,160,207,72;26,190,215,5;22,190,235,8;42,190,309,50;18,200,252,30;34,220,267,2;13,230,255,16;20,260,288,12;
33,20,71,12;6,30,101,27;44,40,90,20;32,70,121,8;48,70,144,12;27,90,140,6;22,110,135,16;11,130,155,9;47,160,208,4;2,180,204,1;28,190,265,42;42,190,343,50;6,190,392,45;5,220,271,15;47,250,273,1;
39,20,45,3;16,30,82,10;36,60,83,14;27,90,120,3;45,100,143,24;9,110,180,24;43,120,167,12;11,130,155,45;19,160,209,14;34,170,221,4;16,170,245,10;32,190,218,32;23,190,264,7;29,200,245,104;1,220,297,27;
45,30,112,40;16,50,72,30;43,60,107,18;42,90,163,80;17,110,165,2;8,120,192,1;24,130,210,27;4,140,159,54;10,140,182,24;38,160,207,36;19,190,210,56;30,220,294,10;46,240,289,2;49,270,316,21;25,280,322,18;
43,30,98,18;26,60,132,95;12,80,103,8;22,80,151,16;10,100,173,4;30,130,181,1;50,140,167,736;27,150,206,3;47,160,210,2;49,160,262,154;45,170,220,16;13,180,250,4;5,200,265,9;50,230,252,8;3,240,285,25;
41,20,91,66;35,40,93,24;9,50,97,8;34,50,148,10;12,60,127,4;16,80,125,40;9,110,177,8;49,110,201,7;17,110,245,8;46,110,320,4;44,120,193,285;42,140,210,40;28,150,169,12;48,150,247,6;2,170,247,5;
38,20,46,1;16,50,73,50;9,80,129,8;5,90,160,30;1,100,178,99;3,100,243,190;18,100,318,220;16,130,199,60;36,130,268,42;45,140,168,48;41,150,200,12;25,180,249,3;4,180,302,117;16,200,241,10;10,230,298,4;
21,30,54,24;25,60,106,12;32,80,129,16;5,100,166,3;2,110,182,13;17,120,166,2;46,120,217,8;10,120,290,4;26,140,163,30;30,140,232,5;38,150,225,9;22,150,273,1;42,150,298,100;13,160,188,20;28,180,245,18;
4,10,37,27;10,10,61,8;15,30,53,36;12,40,93,4;23,70,131,3;21,70,203,8;16,80,125,10;39,90,164,12;50,120,146,8;28,130,199,78;44,130,273,30;9,130,351,8;27,130,395,21;26,150,175,15;42,160,232,90;
1,0,51,81;8,10,36,1;37,10,111,18;25,10,178,6;3,40,64,1;20,50,120,24;18,50,145,90;14,70,125,28;42,100,126,10;29,130,196,24;17,130,220,18;33,160,233,20;14,170,240,32;8,170,287,28;25,170,329,15;
37,30,77,36;38,30,128,9;2,30,154,3;19,50,115,56;50,50,136,32;21,70,94,16;1,70,121,45;31,70,161,10;41,100,121,12;11,130,176,9;42,150,200,20;27,150,224,6;12,160,184,36;44,180,227,10;40,200,277,14;
46,30,56,2;40,50,125,7;8,50,199,7;9,50,266,8;22,50,314,4;18,70,144,200;39,80,102,1;35,90,160,56;24,100,170,9;27,120,146,15;12,120,192,4;3,140,189,25;41,160,185,102;32,170,220,40;7,200,263,30;
23,0,47,17;4,10,35,18;34,30,82,6;25,40,70,12;16,50,121,20;20,50,170,16;7,80,153,6;49,100,122,42;40,130,157,28;29,130,208,24;28,150,221,12;16,170,194,190;3,180,233,5;43,210,280,36;9,220,241,56;
32,30,80,8;37,60,83,63;13,90,143,18;3,100,177,15;40,100,201,42;32,120,171,8;42,130,195,10;1,130,212,36;11,140,166,45;48,170,223,12;49,190,256,63;32,190,276,1;15,210,234,99;23,220,283,1;42,220,353,1;
15,20,74,18;24,20,100,9;7,20,176,78;5,30,73,3;47,50,95,3;10,50,170,8;30,80,144,5;32,110,180,16;7,120,167,36;11,150,199,18;14,150,265,20;39,160,227,9;5,170,193,12;31,200,278,5;12,210,256,12;
44,30,104,35;29,40,67,40;33,40,139,1;10,60,85,20;27,70,119,3;30,70,189,10;19,80,105,35;40,100,119,49;35,110,184,32;49,140,209,21;18,160,184,10;20,190,217,20;26,210,231,35;21,240,312,16;29,270,324,16;
23,20,47,1;30,50,118,50;32,80,109,32;44,80,186,45;41,90,109,12;4,110,132,81;7,110,205,6;12,110,231,56;42,110,256,260;1,110,325,99;28,130,175,12;29,140,167,16;9,150,230,48;49,160,208,14;37,160,279,9;
9,30,55,16;22,60,83,44;14,80,104,4;35,90,162,8;40,100,168,28;36,100,190,21;19,130,179,14;20,140,210,1;49,170,218,14;31,180,245,10;26,210,281,25;27,240,290,15;35,260,326,144;36,290,335,7;13,320,399,6;
48,10,80,48;10,30,99,4;31,30,171,40;46,60,103,6;24,60,127,36;13,70,119,12;2,90,170,9;14,120,166,20;37,120,219,9;32,140,160,224;49,150,199,1;34,150,225,6;5,160,185,15;15,160,254,18;20,190,238,4;
8,30,55,42;9,50,100,32;6,50,169,63;19,80,144,21;46,100,171,10;4,110,136,36;30,130,208,10;50,140,161,16;35,140,213,48;14,170,216,4;46,200,272,12;3,220,262,15;1,250,322,225;16,260,283,10;28,260,357,18;
4,30,101,36;5,50,114,6;42,70,140,10;46,70,185,2;34,70,233,2;19,100,126,14;16,130,207,60;18,150,201,80;41,180,203,18;31,200,272,35;47,230,302,2;49,230,353,42;2,250,289,2;12,280,306,12;32,300,344,8;
6,20,40,72;25,20,91,9;38,50,127,18;22,50,154,40;29,80,99,432;40,100,120,7;27,130,203,57;12,160,201,4;29,170,214,32;15,180,235,36;35,190,267,32;16,220,243,90;32,240,307,16;24,270,294,9;26,300,349,30;
33,30,54,52;10,60,105,20;26,90,115,10;33,120,192,28;50,130,180,16;16,150,196,30;19,180,252,1;50,190,261,16;23,190,314,1;2,220,245,2;9,240,314,32;31,250,299,40;15,260,333,45;49,280,327,1;48,300,325,18;
27,0,50,6;40,20,42,7;22,30,106,4;47,50,75,3;7,70,112,6;12,70,136,24;37,100,143,54;17,130,153,8;22,160,211,24;10,160,259,8;26,160,287,5;36,180,244,14;34,210,263,2;39,220,293,15;41,250,301,30;
25,20,43,3;34,50,111,4;50,60,139,24;19,60,163,35;49,80,132,105;32,80,180,24;45,110,181,128;33,130,182,4;26,150,197,90;22,150,274,20;28,160,185,12;5,190,240,6;11,200,223,9;31,210,283,5;19,220,269,7;
45,30,71,8;7,50,125,66;41,80,100,18;44,100,172,40;24,110,135,90;30,130,154,1;22,150,225,84;48,160,228,1;24,180,229,18;34,210,233,4;32,220,292,128;8,250,276,14;48,260,282,12;38,270,294,99;41,290,335,12;
42,30,54,110;35,40,112,8;41,60,89,60;40,80,100,63;1,90,116,27;2,110,159,13;39,140,216,3;40,150,176,28;35,180,227,8;45,210,259,8;20,220,295,1;44,220,318,20;17,220,369,36;50,230,300,72;29,250,320,8;
44,30,101,20;1,40,64,45;43,70,93,18;46,80,126,4;2,110,161,4;8,130,185,7;3,150,174,5;28,160,185,30;25,160,206,1;33,190,214,28;10,200,268,48;29,210,234,16;1,220,244,90;4,220,268,18;14,220,317,40;
30,0,26,5;25,0,52,18;47,30,81,2;3,30,156,25;21,40,110,8;50,60,137,24;1,90,161,9;35,120,161,48;4,140,167,63;3,140,239,5;17,160,210,4;1,180,228,9;6,180,252,45;12,200,225,32;49,220,249,21;
8,10,55,7;24,10,99,27;37,40,86,36;12,50,70,80;43,80,154,6;41,90,140,24;22,120,186,12;27,140,183,39;45,160,185,16;31,170,194,15;44,190,239,30;20,210,277,4;17,240,280,4;50,250,305,24;27,260,313,66;
9,20,40,8;24,20,83,117;26,50,127,80;6,50,194,9;27,60,104,9;22,80,151,12;41,90,142,18;17,100,128,2;11,120,144,9;29,150,170,16;38,160,227,36;9,190,235,48;33,210,288,4;15,220,271,9;19,250,317,7;
12,10,83,8;40,30,100,14;1,40,60,117;14,40,113,24;16,60,136,10;21,60,177,80;15,70,139,63;38,70,188,54;25,100,147,9;30,100,170,20;17,120,170,2;26,140,167,1;34,150,192,6;28,160,234,48;36,170,220,1;
21,20,90,88;24,50,73,18;28,70,119,18;7,80,104,36;1,110,153,9;22,130,178,132;8,140,219,7;15,140,261,9;36,160,185,21;1,190,256,9;49,200,274,112;48,220,238,18;47,230,247,2;42,260,310,20;30,270,318,55;
38,30,101,9;43,40,85,42;20,70,144,8;15,90,114,9;43,110,183,6;10,110,230,16;37,130,153,45;5,140,170,12;2,170,242,1;41,200,224,18;49,220,291,14;8,230,303,21;26,240,307,20;14,270,320,24;36,290,337,49;
45,10,37,8;46,30,50,4;34,30,115,12;26,40,112,20;37,60,131,18;28,60,153,42;12,70,100,4;35,80,129,16;41,110,135,6;41,140,166,12;13,160,189,16;6,190,212,9;47,210,283,1;34,220,297,6;1,240,286,225;
14,30,53,24;43,50,75,6;9,60,132,8;44,80,157,10;38,90,136,18;45,110,137,160;10,110,208,8;43,130,155,30;24,160,209,18;22,160,234,16;13,170,221,2;46,180,207,14;37,190,265,45;15,200,224,9;31,220,241,10;
39,10,61,15;29,30,104,16;33,60,83,4;23,90,109,1;48,110,182,24;19,140,184,21;3,140,232,45;38,150,201,36;33,170,240,48;25,190,246,12;28,190,315,30;27,190,387,6;21,220,299,24;7,220,323,42;2,230,275,2;
23,10,83,1;33,30,73,8;27,40,117,6;41,50,98,24;16,80,150,40;48,90,163,12;24,90,204,9;43,100,125,48;47,130,199,2;43,130,245,12;2,140,214,2;18,160,233,190;16,160,283,30;31,160,332,15;6,180,233,90;
29,10,75,112;14,10,97,4;4,10,171,72;7,20,87,12;31,40,118,1;6,40,164,18;40,50,80,63;2,70,115,1;37,80,130,9;15,100,127,54;4,100,176,36;11,130,203,54;40,130,227,21;25,160,180,21;36,160,200,14;
33,20,44,32;47,30,105,3;5,50,103,48;42,80,128,20;7,100,168,12;8,130,180,98;23,150,177,2;26,160,214,110;14,180,248,12;50,210,281,8;4,210,304,54;17,230,302,4;24,250,324,36;28,270,323,1;43,270,390,78;
20,10,54,24;15,30,76,18;2,40,89,3;47,40,113,2;43,60,106,30;17,90,166,6;48,120,166,6;42,150,213,40;38,160,210,45;23,190,267,2;3,220,273,90;14,240,288,12;17,240,310,8;8,250,272,14;39,280,328,27;
29,20,65,40;45,30,77,96;17,30,98,1;5,60,133,18;36,80,153,28;3,90,133,145;26,90,156,35;1,100,176,45;31,130,174,90;41,150,216,24;13,180,203,4;39,200,266,1;20,200,313,4;4,200,389,90;47,210,261,5;
33,0,45,28;40,0,65,7;21,10,55,32;12,30,101,4;4,50,72,18;5,80,131,18;27,100,121,6;43,130,180,12;50,150,216,184;11,180,207,9;28,190,273,24;36,220,297,21;23,220,359,3;38,250,276,36;2,270,293,3;
45,0,23,64;26,20,46,40;35,50,119,24;10,50,196,8;39,60,105,18;43,80,105,12;48,110,149,24;32,120,199,16;18,120,255,170;36,140,216,7;3,150,217,45;35,180,202,16;34,200,225,2;41,210,233,6;49,210,308,21;
11,10,53,18;44,40,94,25;6,70,95,135;43,70,124,18;26,80,156,10;38,110,157,36;49,110,234,1;34,130,207,16;22,130,234,4;31,140,187,5;41,160,186,6;46,170,193,8;3,190,257,5;11,210,283,36;34,230,280,12;
22,30,82,8;31,50,76,15;16,60,85,30;18,70,121,20;43,90,114,6;40,90,137,14;46,110,132,8;31,110,203,20;40,140,220,7;35,150,173,48;15,150,197,1;4,170,196,99;3,190,239,10;42,190,320,10;17,210,260,2;
2,20,70,6;14,30,100,1;38,30,124,9;36,60,101,14;42,90,139,20;37,100,165,27;40,130,197,49;14,160,204,8;16,180,247,20;49,180,324,42;38,190,267,9;46,200,249,44;25,200,323,1;19,220,295,7;28,250,273,72;
5,30,109,6;18,40,109,10;50,60,107,16;46,80,119,6;44,110,186,10;2,110,226,2;18,110,274,1;4,130,180,351;10,130,253,8;49,140,208,7;50,160,184,56;39,160,259,36;9,170,198,48;42,200,251,20;2,210,283,26;
25,0,24,21;32,30,79,48;35,50,119,40;21,60,80,32;44,60,105,30;41,90,130,6;20,90,155,8;13,100,148,1;29,110,160,32;7,110,237,24;30,120,188,45;25,140,164,18;17,160,207,42;15,170,237,1;45,170,259,56;
26,10,55,10;47,30,76,4;30,40,83,5;49,70,142,28;16,80,102,30;29,80,126,48;20,80,149,8;35,90,137,24;33,110,134,32;21,140,210,32;35,170,195,8;17,170,242,32;28,180,261,6;40,180,334,49;7,210,257,54;
22,30,99,20;3,40,65,15;17,40,116,82;14,60,85,1;4,90,118,18;24,120,192,54;40,140,184,56;10,160,239,4;43,160,306,30;1,190,213,27;35,200,221,8;34,220,296,8;44,220,370,5;38,220,422,18;15,230,305,18;
23,30,103,1;39,50,97,12;15,50,145,27;13,60,86,2;41,80,133,6;11,110,130,54;1,140,210,18;50,140,287,16;32,170,245,40;18,170,271,70;41,190,215,12;34,200,246,2;26,200,312,35;20,210,229,12;7,230,276,1;
46,30,69,2;19,40,109,7;41,60,124,1;16,70,146,30;12,70,218,40;7,100,124,30;34,130,154,2;19,160,181,84;14,180,205,20;32,200,274,16;50,210,233,16;23,210,280,7;43,240,267,30;41,240,291,6;39,240,312,54;
36,0,21,21;2,20,69,17;42,30,79,20;21,40,88,40;40,70,93,42;45,70,115,1;11,80,150,63;5,100,184,54;23,110,139,1;9,120,202,48;2,150,216,7;25,160,215,9;23,160,261,3;34,160,334,2;37,180,208,261;
4,10,86,117;3,40,64,20;33,70,141,12;42,100,172,40;9,130,197,8;12,130,263,4;10,130,334,8;38,130,381,90;45,160,203,8;49,190,265,84;13,210,230,42;16,210,297,10;27,210,347,24;37,230,307,90;17,230,380,10;
11,0,23,18;44,20,92,10;28,30,54,18;32,40,108,8;17,60,80,1;25,60,155,42;18,80,152,90;43,100,176,6;44,110,180,45;36,110,227,84;25,140,212,3;23,150,176,6;4,170,196,36;3,180,208,20;18,190,264,20;
21,30,75,16;17,50,72,8;23,60,131,21;42,90,108,30;24,100,180,9;26,120,190,5;21,150,172,8;39,170,219,1;28,200,222,48;16,230,255,10;15,250,299,9;31,270,347,15;5,300,326,6;18,310,334,20;17,330,383,16;
40,20,44,14;13,20,120,8;29,20,146,48;1,30,95,36;9,30,117,192;2,60,129,11;21,90,136,64;22,120,191,4;17,140,189,10;3,140,267,55;21,160,179,24;37,180,224,18;44,180,266,25;34,210,231,20;46,240,260,4;
2,0,78,2;20,30,80,12;48,40,80,6;50,40,103,16;34,40,146,10;13,70,114,4;43,100,169,6;2,120,168,8;48,140,190,6;38,160,185,36;34,170,215,8;13,180,226,10;2,190,257,5;25,220,264,12;8,240,306,35;
42,20,43,10;10,30,73,16;21,30,100,24;49,50,75,28;19,50,97,14;17,70,141,8;10,90,157,1;6,110,161,36;30,120,195,1;40,140,217,28;28,150,174,12;47,170,219,31;10,170,265,8;46,190,268,8;2,210,235,7;
17,30,104,2;40,40,106,7;21,70,94,8;28,100,142,240;39,130,202,15;7,150,224,24;32,160,239,64;36,190,215,21;9,220,289,8;4,240,264,18;18,240,287,30;13,260,333,6;27,280,349,6;40,290,354,35;12,320,346,4;
12,20,45,4;16,20,72,20;28,40,108,42;49,70,117,14;48,90,166,12;4,110,180,9;45,140,186,24;28,170,221,6;21,170,282,48;7,180,249,12;31,200,253,15;25,210,238,3;4,210,286,36;47,230,253,1;50,260,338,8;
25,30,83,21;33,60,108,4;45,80,156,32;10,80,179,16;20,90,114,1;22,90,183,8;8,110,162,147;13,110,237,6;46,120,141,4;48,120,165,6;39,130,180,15;28,160,210,6;17,170,192,12;42,190,233,60;14,190,257,12;
3,0,74,1;10,20,66,12;34,50,118,2;48,50,142,12;17,80,103,10;36,100,149,56;22,130,200,12;43,150,198,12;11,160,234,18;34,190,214,28;46,190,239,2;4,210,237,54;8,240,285,1;3,250,331,15;40,270,341,35;
7,10,56,6;24,20,40,9;15,20,82,18;47,30,53,1;32,60,135,8;28,90,116,24;18,90,140,20;4,110,182,36;33,140,210,4;24,140,237,126;1,150,218,99;49,180,227,7;48,190,266,48;17,220,264,8;16,240,322,110;
23,0,74,1;43,10,33,36;26,40,63,30;38,50,76,81;41,60,114,12;9,80,104,16;33,100,172,28;41,130,206,6;7,160,182,12;10,160,259,4;27,180,202,9;32,190,258,24;6,200,248,36;5,220,291,6;15,230,256,27;
