68,0,4,4360;39,2,11,2887713;100,2,6,4506;
94,2,7,148596;56,4,7,402;41,8,15,17565;
60,6,14,4206;76,10,23,42;24,12,18,51;
30,6,19,34020;83,8,21,118;96,14,18,2239746;
77,0,9,49100;42,6,18,1115350;10,10,22,71270;
49,4,13,11832;28,6,12,18342;69,6,15,612;
44,4,7,53100;59,6,14,28012;74,6,12,22608;
80,4,9,2927;20,4,8,730;92,6,11,412929;
47,4,11,2958;83,4,9,1923;93,4,7,468;
25,2,11,10738;42,4,11,195;95,10,14,82700;
75,4,12,5004;12,4,8,11940;73,8,17,610;
8,4,9,11840;87,8,13,43272;18,12,19,1930;
32,4,19,13180;80,4,13,736904;85,4,13,12306;
94,2,11,10122;64,6,13,864;41,12,21,5820;
14,6,17,13578;56,10,19,5643948;72,10,22,23157;
79,0,12,899430;25,6,18,14154;60,12,23,6060;
94,0,9,1771;77,6,14,947560;20,10,20,146;
80,6,9,1967;46,10,24,16930;25,14,18,2457;
60,0,6,57816;99,6,10,27396;41,6,9,440;
83,4,7,365;29,8,21,5688;46,10,20,41660;
43,2,11,588;9,6,15,32058;69,8,20,7096;
83,2,9,64;15,8,14,21296;59,8,18,274;
76,6,10,1341;96,8,14,37374;32,10,14,23770;
22,6,14,149634;18,10,15,13150;59,16,25,5264;
26,0,6,3912;5,4,18,17604;29,10,15,145024;
73,6,20,457570;55,12,16,32270;34,18,27,6090;
52,6,16,5036;90,12,17,495365;31,14,22,543970;
91,2,6,252;80,2,10,4015;84,2,13,985068;
21,2,10,138;24,6,11,211002;52,8,19,9160;
46,6,11,580;13,8,23,6170;73,10,19,41710;
58,4,8,2024;88,4,15,67780;40,10,13,8806;
73,2,6,1570;28,2,8,225750;93,2,8,16623;
85,0,4,236460;62,6,8,27930;5,12,16,743700;
100,4,15,1740;26,4,15,66006;23,6,16,301740;
46,2,5,5723200;71,8,19,792158;69,8,17,75489;
92,6,11,13365;68,8,17,8170;67,12,20,5;
18,6,10,500;16,8,16,801;75,14,21,7764;
99,6,17,39303;41,8,20,16830;68,14,22,2030;
2,6,10,1253315;81,12,16,18550;76,14,26,1014;
93,4,9,657;9,6,11,77553;19,10,23,25600057;
78,0,6,3871;90,4,8,535;34,8,15,53750;
71,4,12,2050;23,6,15,246120;96,6,10,71316;
2,6,16,63680;75,10,20,1870395;33,10,19,3065;
96,0,12,7398;88,6,13,174550;59,6,11,176;
1,2,10,70;66,6,14,490;82,10,21,16982;
44,6,17,52524;80,10,14,30460;92,10,22,30;
77,6,20,264420;7,8,20,1715;22,12,23,3528;
10,2,7,127220;64,6,20,29160;40,12,26,749;
20,4,13,40970;9,10,14,8946;31,12,24,5985;
97,6,18,6600;7,10,13,14260;15,10,14,38128;
24,2,7,867;63,4,11,1422;66,8,17,2810;
13,6,19,908;26,10,18,150;52,14,24,28;
8,4,16,199984;30,6,18,78104;47,12,24,41774;
12,0,2,855;99,4,12,39165;4,4,8,341380;
53,2,7,9470;86,4,17,261368;65,10,23,235617;
44,2,8,562608;65,6,12,7641;11,12,26,162;
61,2,5,2806;57,4,16,870987;5,6,21,62316;
74,6,16,63376;99,8,17,1191;46,12,21,1252970;
88,6,11,9346440;27,10,17,23634;1,14,18,810160;
27,2,8,18;88,4,13,1464970;55,6,21,51620;
95,0,8,585;46,2,14,368220;69,6,19,802;
37,2,5,340;85,4,8,959;27,4,17,1512;
17,6,15,437340;20,12,19,356;8,18,28,358;
53,6,12,77910;3,6,18,28950;92,8,17,975;
2,4,11,13395;50,8,19,159940;45,10,15,6936;
39,4,8,4641;7,10,13,1285;46,16,23,68350;
100,4,16,4200;1,10,15,6840;58,12,22,31046;
44,2,13,12897;87,6,15,212157;51,12,22,1227270;
65,4,12,2478;18,10,23,93836;76,12,25,3897;
98,2,11,4611660;53,8,13,12280;87,8,11,4167;
39,4,9,750;54,6,19,9900;57,8,12,5658;
53,4,17,1330;22,10,14,423;81,10,18,55092;
28,2,14,2520;78,8,21,39452;95,12,23,925;
100,4,17,1608;88,10,24,37610;68,10,18,750;
77,4,7,44860;6,6,15,11736;84,8,15,177777;
81,2,9,1654;16,6,15,32796;89,8,17,1441260;
39,2,7,4164;4,4,16,4790;96,8,19,18130044;
22,2,6,4644;81,4,8,110740;21,8,21,520;
10,0,4,40;7,2,9,190;44,8,24,1404;
56,2,3,4584;62,8,17,61239;98,14,26,797290;
40,6,11,429121;73,12,21,1830;28,12,14,113796;
30,6,15,898;22,12,20,31329;26,16,31,5616;
57,6,18,472128;56,8,22,716862;60,8,12,1376124;
66,6,11,20490;38,8,22,15708;16,12,17,16299;
88,2,5,5540;41,2,15,13635;52,8,15,9676;
1,6,7,57190;49,10,16,671;19,16,27,2387;
63,2,15,2792;20,6,10,1007662;5,10,20,12288;
38,0,6,780;75,0,9,2082;90,6,9,63980;
74,2,12,4676768;90,8,11,10495;3,10,13,100;
83,0,10,98;86,2,17,2352;46,6,19,49430;
88,2,10,4240;91,6,20,2904;64,6,18,3894;
35,0,8,25044;54,2,5,66;85,2,6,9702;
59,0,3,6048;86,4,12,2864;77,10,15,562500;
50,6,10,254740;48,12,24,852535;46,12,19,201360;
80,6,14,3934;73,10,14,15370;32,12,20,110480;
43,2,6,154;36,6,15,1074;45,8,17,760;
34,2,5,16830;31,8,22,240;98,8,11,22620;
14,2,14,3444;9,4,8,9702;44,6,10,44775;
33,4,6,419;41,4,7,113130;24,4,10,1389;
95,6,17,3165;9,6,9,1557;59,12,17,56;
53,0,9,24630;69,4,8,222477;64,10,16,576;
47,2,9,12074;12,6,10,1057;33,12,19,15;
81,0,6,66;33,4,8,2854;4,6,11,1060;
81,4,16,1282;83,4,15,1456;22,6,9,299430;
32,2,5,2949830;21,6,16,13170;90,6,19,64090;
95,4,11,2190330;100,4,18,2035980;89,10,24,363140;
36,6,14,1038;9,8,21,5733;69,10,14,7;
21,6,20,222;73,12,21,34020;31,18,26,7076025;
81,6,17,82804;92,12,20,25236;64,18,27,1242;
57,6,9,168;13,12,21,470;71,16,28,42088;
71,0,13,274716;83,6,16,8362;22,12,20,2961;
67,2,17,1455;90,6,9,260;66,12,14,102230;
79,0,6,18690;100,6,8,293910;32,6,14,81270;
34,4,13,31100;20,6,9,462;35,6,17,54039;
51,6,8,97731;90,8,21,960;5,12,14,2094;
18,4,15,2030;59,4,7,4656;58,4,12,3081;
23,6,13,1682170;61,8,19,98;38,8,14,2721;
92,0,10,18;78,6,9,4459;10,8,17,373250;
76,0,11,15507;55,4,8,226980;48,10,15,18095;
26,4,17,47676;7,8,13,100;87,10,23,8154;
21,6,18,1888;34,6,18,21700;22,10,18,26937;
42,0,11,161315;19,2,14,59640;35,6,10,45;
66,6,17,310;11,6,17,53436;28,10,17,133584;
90,4,12,1245985;96,6,14,418704;35,8,22,279;
14,0,3,2370;13,0,5,14798;21,6,10,2190;
37,2,6,33550;69,6,10,945;6,10,20,4255704;
9,4,17,21411;4,6,19,273070;60,10,20,18168;
49,2,10,5099;25,8,15,42427;14,8,10,112062;
13,2,5,892;65,2,14,51;54,2,12,10080;
35,2,14,357;87,6,12,18603;6,12,26,489375;
51,4,16,94767;30,8,11,1404;89,14,18,23430;
22,0,12,6624;51,6,9,22377;21,6,10,588;
23,6,18,460;68,6,16,76060;71,6,16,38694;
50,2,15,57460;83,4,7,182;89,10,15,10000;
93,0,13,1935;67,2,16,380;90,2,10,200;
14,4,7,828;60,4,9,45264;71,10,22,1005042;
59,6,12,64;79,10,19,83330;72,10,23,33138;
66,4,9,154720;99,4,17,96;2,6,12,62330;
69,6,9,16502;44,8,10,78219;66,12,18,213510;
10,4,11,4420;98,8,17,6520;66,10,24,363530;
54,0,4,20862;53,6,14,38880;76,10,19,153327;
22,0,11,20106;75,4,9,1311;17,4,8,1220;
96,2,7,30450;14,4,7,53418;85,8,17,222698;
61,2,4,14311;29,6,19,3364;59,10,20,10844;
87,0,8,1242;90,2,16,5;92,2,9,11853;
93,6,13,17460;90,12,25,59145;48,14,17,88875;
92,6,18,27375;41,6,13,18350;31,12,19,3815;
45,4,6,112;70,4,9,775698;46,8,12,450650;
83,2,7,74608;47,2,10,25238;26,4,9,5268;
98,0,8,3431400;34,2,7,23020;67,4,16,7875;
58,6,9,114218;72,8,10,724347;34,10,14,283730;
49,6,14,6700;100,6,18,151578;48,6,8,665640;
22,0,12,69858;19,6,11,1099;73,8,15,6200;
34,2,9,27208010;82,6,18,11036;43,8,16,28238;
84,6,14,16038;25,10,20,921865;6,12,24,2117070;
95,0,8,21710;53,2,13,1930;91,2,5,32865;
96,2,10,47946;50,4,9,1690;30,10,20,2528;
65,4,16,159909;32,6,9,80210;11,10,20,740;
50,6,14,2860;62,8,12,10911;10,8,13,3500;
53,6,12,30;40,12,26,133;67,16,30,1172220;
11,4,8,514;92,6,21,947484;50,12,22,5450;
22,0,13,66681;71,6,10,238;89,10,15,910;
61,6,13,494;60,6,13,45354;17,6,15,29350;
56,6,10,47406;55,12,24,41620;98,12,18,1560;
28,2,12,19488;92,4,9,13734;95,4,13,4460;
73,2,14,38130;35,8,20,3900;52,8,10,657740;
42,2,12,138730;68,4,14,40;77,8,17,4020;
55,6,15,4439150;19,8,12,7336;84,14,20,79200;
33,4,9,100331;48,6,16,250;38,10,15,29739;
5,4,7,371820;27,4,9,34617;80,4,16,1840;
75,6,13,3648;43,12,15,45360;41,12,26,37150;
91,6,16,3294;42,8,19,16395;78,12,22,95207;
53,6,13,35550;79,12,16,3910;10,12,18,220;
21,4,17,264472;46,4,8,158810;36,4,7,13858;
99,0,5,201858;9,6,10,4716;33,12,20,95;
19,2,6,3220;52,6,9,366;4,6,19,40;
29,2,8,66108;51,8,14,42849;84,10,14,6228;
74,4,15,3240;92,6,16,31380;18,6,15,656;
85,6,17,735;60,12,24,7590;30,12,15,768;
50,4,11,50060;93,8,11,24417;63,8,17,18240;
38,0,14,2265;16,6,15,10395;60,12,16,67248;
15,4,11,15536;90,4,16,7900;58,8,11,6447;
41,6,19,302515;46,10,19,28210;23,12,19,34790;
22,4,15,35199;80,6,10,3677;82,8,14,31332;
18,6,14,6;29,6,21,381612;33,6,19,4680;
53,6,18,270;61,8,11,2157;56,8,12,20508;
52,4,8,138;50,4,10,7470;12,6,20,87989;
38,0,5,17877;10,0,9,25930;87,2,6,29988;
14,6,14,86700;16,10,21,63693;60,14,18,119160;
46,2,12,107410;80,4,13,1251;12,6,16,58398;
30,4,13,1358;41,10,18,8315;43,10,21,10877125;
57,0,13,507;68,4,14,5080;92,8,19,13158;
35,6,22,1518;74,12,22,168;27,14,26,12309;
30,2,5,15956;66,4,16,49310;55,4,7,19390;
3,2,5,6;76,4,13,19743;54,8,21,32616;
42,6,17,3030;81,12,16,901436;46,12,25,23700;
30,6,17,122;68,8,19,62120;28,12,15,1962;
84,0,8,42023610;2,2,11,9710;87,8,13,439344;
13,4,7,16562;57,6,14,645;81,6,11,55266;
82,0,10,11766;45,4,17,336;32,6,12,20873910;
21,0,11,1096;55,6,16,13050;35,6,16,17985;
61,4,13,73691;37,6,16,48326;68,8,17,1620;
56,4,17,236274;32,6,10,21020;34,12,23,1830;
29,0,5,349984;38,4,6,31446;48,8,14,795;
35,0,2,13800;79,0,12,7070;87,4,16,686025;
91,6,11,12819;42,8,12,2020;59,12,16,25930;
68,6,9,35450;48,8,13,46220;69,8,11,558;
98,0,2,38260;18,2,5,1598;14,6,12,308388;
39,6,11,552;22,10,18,23985;8,10,22,9022;
30,6,23,2346;9,8,20,277938;83,8,23,8394;
57,6,12,44283;39,8,14,74597601;54,12,21,32904;
15,4,15,15504;14,4,10,42468;58,10,16,140139;
31,0,13,15;80,6,10,443;33,12,24,1310;
29,2,16,358484;86,8,13,19264;30,14,18,67594;
76,4,8,19254;27,4,15,6303;37,10,21,16660;
36,6,19,1938;87,10,21,2295;82,14,23,1516;
74,6,13,16056;92,8,13,11964;25,8,10,1505;
55,0,7,25970;45,0,5,5832;1,4,16,15085;
61,4,8,200774;86,10,13,1448;42,16,19,7790;
62,0,4,10590;36,4,14,1492;13,10,14,74984;
8,4,18,2480;42,6,19,731275;49,12,20,21827;
84,2,6,657;83,6,9,328;37,12,22,78568;
41,0,5,1315;43,2,9,3654;39,8,25,24468;
92,2,14,177;86,8,17,248;16,14,24,223857;
86,6,14,1139768;95,6,13,5540;51,6,10,5619;
50,6,18,230000;42,6,12,22820;92,6,19,444;
8,4,11,276;47,4,17,6616;37,6,14,650;
20,0,9,58066;62,0,5,34224;11,6,16,78;
88,6,10,2070;31,8,17,2570;37,14,21,900;
77,0,4,530;7,4,7,455;61,6,14,29787;
86,0,15,198264;61,4,18,28587;8,10,22,522;
3,2,6,165;83,4,9,51;94,10,24,58667;
49,4,15,3955;63,10,15,250082;16,12,18,90;
39,0,4,110229;15,4,19,160;59,6,14,202480;
20,0,8,16756;78,4,9,90909;64,8,13,57084;
79,6,13,5215;51,8,9,120;64,14,25,3000;
76,0,4,503595;87,2,14,133776;49,8,13,17;
40,0,11,532154;12,2,9,408;29,8,16,100;
38,0,4,70059;85,0,4,23527;13,2,5,630;
88,4,16,69340;97,10,19,257015;67,14,18,122150;
15,2,11,733736;85,8,13,6832;41,14,27,3585;
33,4,9,647;64,6,20,528;14,10,21,264;
87,0,8,333801;63,2,7,11378;96,8,13,33282;
3,6,20,22931;6,12,20,155304;59,16,18,26;
37,2,7,220938;50,4,14,22830;7,8,22,4480;
47,4,6,362;27,8,17,372906;72,10,17,362475;
18,2,8,98;3,4,7,22509;50,4,18,25020;
37,0,3,1776826;24,2,6,3465018;55,2,7,3590;
80,4,9,17055;49,8,12,52641;32,12,20,5028880;
27,4,8,16287;15,4,15,99776;1,4,15,69510;
37,4,13,28168;26,6,15,1671972;83,12,19,100427;
74,4,6,10136;41,8,19,228245;24,10,20,48882;
97,2,9,331085;37,2,8,81792;99,4,13,600;
82,2,13,11450;77,6,12,6930;6,8,11,31473;
39,6,18,3816;4,6,18,8380;1,6,19,28240;
60,0,8,768;87,0,7,1701;78,6,10,886221;
76,2,11,11379;68,4,12,216240;40,4,9,15454495;
19,2,12,205009;33,4,10,51032;34,10,11,30060;
16,6,16,223533;56,6,20,2647860;96,10,14,1032;
22,4,15,11943;73,8,18,210;21,12,26,894;
73,2,16,97420;60,8,13,320832;5,12,17,6168;
44,2,11,217431;69,4,8,61996;48,6,11,15020;
87,2,12,630;74,6,10,17176;66,6,11,144170;
11,4,16,4;31,8,16,10490;77,10,22,2230;
87,0,5,5994;51,0,8,39705;44,2,8,69534;
4,4,8,80980;22,8,23,336330;85,10,21,2322824;
48,6,13,4195;1,6,18,1530;59,6,15,6;
17,4,14,71080;57,8,22,504;44,8,23,2600973;
96,2,6,642;94,8,15,113834;1,12,25,785;
52,6,10,297564;25,6,17,162939;51,6,15,372;
6,0,12,1971;70,0,3,588;31,6,15,345;
86,4,17,2096;62,8,11,6735;73,12,17,125280;
47,6,17,184;29,6,13,66404;64,6,16,2568;
15,0,4,1456;12,6,10,5695;36,6,18,1230;
34,0,4,750;2,0,7,16850;56,4,12,722196;
18,4,7,5956;94,4,7,12194;66,4,8,176880;
57,4,13,3072;17,8,12,25760;19,8,10,220325;
95,6,20,21965;35,8,12,441;1,10,21,38965;
64,0,5,2658;83,4,8,390;35,6,18,183;
13,6,18,80554;70,12,21,5376;2,12,23,25355;
74,2,11,14264;4,4,15,30701990;24,4,10,283806;
37,4,8,660850;76,8,12,3324;84,8,20,38619;
49,4,8,634;89,4,16,2180320;3,8,11,2662;
43,0,7,24367;40,4,12,42;16,10,14,2700;
28,0,9,406650;62,2,9,3309;95,8,18,24520;
79,4,7,3437625;7,10,15,425;46,16,19,6460;
58,2,13,2871;33,8,11,1149;90,8,11,8945;
44,4,15,165132;77,6,17,5720;78,6,13,52717;
88,6,11,21420;17,8,21,135790;19,12,21,17066;
51,6,18,46122;88,8,22,5870;69,8,12,1527;
24,4,15,5369355;54,8,15,1224;57,10,22,46146;
47,4,10,294850;95,8,19,51735;8,8,10,8196;
76,6,12,14313;26,12,24,2322;85,18,22,93156;
58,4,12,4506;32,8,12,14420;79,8,16,148645;
53,0,4,391960;88,4,10,4710;74,10,14,9208;
34,4,14,858990;3,6,17,1690;48,6,11,19982455;
78,4,12,3654;29,8,11,9336;63,12,24,4680;
92,4,15,397053;18,8,13,8312;61,14,18,26653;
50,4,18,160;94,6,9,5467;49,10,19,753;
92,0,7,9396;19,4,12,6511106;73,6,17,180;
8,4,13,72;97,8,11,717220;98,10,18,15610;
2,0,11,7095;8,2,14,15676;72,2,13,16803;
32,6,9,836590;95,8,16,1165;37,14,17,2822;
10,2,11,400;73,4,15,27560;48,10,24,61570;
46,0,3,252210;20,6,15,5120;100,8,18,6912;
22,2,13,15975;89,2,12,19440;63,6,13,1558;
77,0,3,94680;4,0,4,44160;51,2,6,2193;
18,2,10,358;32,4,15,149070;11,8,14,1450;
49,6,10,83897;77,12,23,7750;61,12,17,1642;
45,6,13,4568;90,12,24,14980;11,18,31,5398;
97,0,1,153650;13,6,19,3748;89,6,10,736950;
76,2,6,18474;30,6,12,30770;95,8,16,265;
37,0,2,4754;11,0,4,16842;26,2,13,6768;
92,4,15,18879;28,8,12,108;35,14,17,9063;
84,2,11,824850;40,2,7,25417;53,4,12,80460;
3,0,12,315;80,0,5,2176;10,2,6,16580;
32,4,16,63730;6,10,23,237618;87,10,21,265581;
77,6,10,18820;76,10,18,687363;2,12,13,4653500;
67,4,15,315;36,10,20,116960;62,16,24,4587;
45,6,19,18632;48,12,15,160;98,16,28,1880;
53,6,18,2660;92,8,11,780;91,14,18,65862;
75,0,14,456066;46,2,14,260;56,2,17,51072;
34,6,9,138390;30,12,21,14;77,16,26,7930;
8,6,18,108;30,8,19,13276;62,14,21,648;
56,0,14,16194;92,6,11,9297;19,10,14,11613;
25,4,12,945;50,6,19,640;7,10,24,142775;
12,4,16,28940;18,6,19,42904;35,12,22,201;
100,2,14,11016;62,4,7,8859;10,6,19,1066540;
43,6,20,341159;8,10,14,1606660;53,16,23,2824660;
97,2,5,92645;61,6,11,1269;65,8,10,1158;
34,2,13,380;22,2,18,7110;83,8,21,29207;
28,4,6,148890;58,10,15,15;7,12,24,450;
87,2,7,1305;23,4,13,131050;28,10,21,161052;
43,0,9,122297;88,2,6,112100;60,4,7,39594;
46,4,14,8280;7,6,18,90965;17,10,17,103730;
9,6,9,16308;7,10,17,834740;51,14,30,107181;
71,6,10,140;80,6,17,6;44,8,20,6318;
83,2,6,4592;50,2,10,4485580;29,4,19,40732;
10,4,13,125240;16,10,14,752004;65,12,24,3918;
48,6,13,4720;82,10,19,22;69,16,25,213717;
65,6,15,15;93,10,19,214551;49,10,17,3;
47,2,10,24;33,2,15,83738;53,6,18,3020;
18,2,12,181494;78,6,12,797433;54,10,21,1314;
87,0,10,1260;41,6,11,323445;74,10,16,1776;
30,0,10,26352;97,6,15,12095;6,12,16,585;
26,6,13,2384382;11,6,14,73512;10,8,20,70430;
1,2,7,430940;92,8,17,57741;48,12,21,15;
73,4,13,45420;96,4,10,234522;22,10,19,1376982;
19,6,18,161413;36,6,15,935396;38,12,23,2616;
59,0,7,22756;91,0,5,8511;100,2,10,3894;
49,0,6,3181;26,0,4,377460;75,6,10,30;
95,2,14,5765;73,8,13,764550;60,12,24,206718;
32,0,10,14210;80,0,4,568;90,0,4,37910;
37,2,14,1617676;96,6,15,301692;82,12,21,680;
84,6,8,6165;19,8,13,14868;61,8,19,5066;
78,0,6,76804;59,0,6,108;95,6,16,111560;
93,6,10,774;49,12,21,30894;80,16,20,6043;
69,2,11,117302;52,4,17,758;96,10,20,84258;
17,6,10,77140;98,6,16,486820;92,12,20,382341;
88,0,5,1320020;30,4,7,5260;12,6,12,184158;
66,4,12,22120;21,6,16,4592;20,10,13,214;
23,4,15,24020;15,6,15,840;24,10,12,13257;
11,4,7,254;61,6,11,4331079;71,8,22,11500;
74,2,6,12800;23,6,17,14620;17,8,13,13060;
39,0,13,444;83,0,5,19;60,6,19,720360;
51,6,19,3210;26,8,15,10866;60,8,19,5982;
82,4,13,53474;62,4,7,2397;75,6,13,13233;
25,2,11,5971;34,8,21,4620;77,12,17,15970;
44,0,15,53802;90,2,12,39460;87,6,20,1710;
76,2,13,44094;24,8,15,27;78,12,21,2251991;
30,4,7,53460;94,8,19,68124;99,14,22,1905;
97,4,8,3955;62,6,9,5073;80,6,15,14404;
9,4,8,198090;90,10,21,485;51,10,20,1695;
48,6,10,2260;3,12,22,2525;67,18,26,3477985;
75,2,14,11688;42,4,9,54625;30,4,9,14548;
49,6,20,9381;53,6,16,1260;69,12,13,26;
16,2,5,5237802;29,4,10,1412;69,8,13,17685;
29,6,18,2740;62,12,17,5895;82,12,16,12396;
36,0,6,1498;23,2,7,14670;80,6,15,28;
61,0,11,1630;35,0,10,345;82,4,13,27324;
66,6,16,12200;6,10,15,20601;12,10,12,33;
39,0,4,186;15,6,17,128008;88,10,16,2343280;
34,4,16,60260;46,4,7,1100;97,6,9,420;
89,0,13,2474640;50,2,9,6410;58,2,7,5537;
78,6,14,101262;36,12,21,1974;32,18,27,199460;
80,4,12,52;70,8,14,4902;66,14,18,48018740;
10,4,14,8860;39,10,25,6;59,16,20,1568;
10,4,15,12100;41,8,18,127380;47,14,27,82;
7,4,12,3285;98,6,11,50;51,8,22,3765;
58,2,10,20673;46,6,21,144380;20,6,20,39426;
54,4,14,1329768;73,10,22,50;29,10,21,1596;
54,2,9,332652;90,4,9,893150;25,4,6,50218;
19,4,7,3542;48,6,17,125;85,10,14,23625;
65,2,11,3447;51,2,15,24402;12,2,10,2228;
32,2,14,4040;23,2,12,79960;78,4,7,27321;
66,4,9,76590;62,10,23,31371;28,14,22,91848;
39,6,10,1553787;86,6,13,37056;57,6,23,6774;
33,6,13,1170;97,6,8,4456085;21,6,15,486;
97,4,13,825;38,8,19,1761;51,10,23,4053;
47,6,10,1300;95,6,8,1690;44,8,13,91278;
24,2,9,22248;41,6,11,20;5,12,26,252;
74,2,8,26968;40,6,17,119595;41,10,13,41075;
7,6,11,13900;78,8,12,49;100,12,17,90966;
15,4,16,23592;47,4,12,24;67,6,9,74685;
44,6,10,35919;39,8,12,11112;74,8,21,1640;
100,2,7,39181524;10,4,18,26500;30,4,8,1162;
87,0,7,14580;9,6,17,1224;71,12,16,2170;
79,4,13,70405;40,8,13,1253;25,8,23,1113;
65,6,10,126354;94,12,23,18634;91,18,23,128271;
58,6,17,11007;74,12,20,2313776;84,12,22,297;
51,2,16,52608;68,8,11,794280;27,8,13,285408;
59,6,10,7242;71,10,16,266;41,12,18,8795790;
85,4,9,21070;45,6,11,225824;69,6,12,278;
45,0,7,80608;9,0,9,243;1,2,12,260;
65,0,3,6024;58,2,11,69;76,2,6,24936;
68,0,5,120;99,0,9,15642;20,2,8,3540;
48,4,9,4505;93,10,14,1809;9,14,25,360;
100,4,8,5964;48,8,12,5668370;65,14,25,107019;
26,2,10,37182;87,4,9,20817;29,4,10,301196;
99,0,7,23046;13,0,9,32;62,0,4,1563;
79,6,10,435;14,12,22,15690;6,12,20,568395;
10,0,7,11420;2,4,11,20;63,10,21,4472;
47,6,16,90966;18,6,8,4636;72,12,22,5544;
21,4,14,64146;6,6,18,1575;24,10,19,13380;
37,0,3,2058;55,6,19,7140;75,6,19,73239;
100,6,16,252612;12,8,16,93971;37,14,27,3328;
6,0,6,466254;5,0,8,75030;58,6,18,1987;
5,4,13,24;23,6,17,131830;91,12,20,13467;
65,4,17,1134;2,10,23,15500;60,14,28,37806;
4,6,16,420;70,8,16,744;46,8,12,6700;
55,4,15,3758390;30,6,8,12242;19,10,13,1002582;
10,0,14,6460;56,0,5,744;92,0,9,1047;
81,4,16,349292;68,8,20,2060;22,8,12,117045;
91,4,15,513;35,8,13,6469854;12,8,16,16684;
91,6,14,2973;60,6,13,260082;18,6,8,52;
96,2,7,9228;23,4,13,1590;30,8,21,827606;
29,0,13,17092;13,2,13,29496;80,2,16,2357;
63,4,14,6;79,6,14,1080;46,6,15,1308600;
94,6,14,3648848;48,10,15,688760;96,10,14,6948;
21,4,9,40416;60,6,18,8130;78,8,17,63;
85,4,18,12362;21,10,14,17266;64,16,28,576;
43,4,17,43421;50,8,16,4640;84,14,19,40626;
59,4,12,276;39,8,17,6;23,12,25,520;
87,2,15,117126;53,8,15,590;73,12,19,163430;
20,4,16,1162;78,8,13,976416;85,12,22,268037;
69,6,16,154;12,12,24,6791;58,18,21,7164;
58,6,16,179;82,10,14,30;25,16,26,145558;
76,0,4,27516;37,2,7,3004;24,2,7,1512;
77,0,12,214440;97,2,8,70;8,8,14,51842;
16,6,9,3195;76,12,18,108;64,18,31,6024;
71,0,4,4340;34,0,3,300;98,0,12,3021300;
28,0,2,696;64,2,17,40206;8,2,13,74522;
32,6,11,17250;70,6,13,978;89,12,23,480;
11,0,9,3228;1,4,8,39535;28,8,20,25872;
76,4,15,16143;77,4,11,118930;32,4,7,90150;
38,2,16,6639;56,4,7,37656;69,8,18,44906;
53,2,8,60;65,6,12,857217;91,8,16,4353;
8,0,11,27848;47,6,9,15292;5,10,24,61434;
36,6,18,228950;49,8,13,3742;13,12,22,19214;
85,2,8,83699;50,2,13,48180;1,8,14,55580;
75,2,14,9;50,8,11,4380;5,14,23,11532;
22,2,9,9630144;5,2,7,523602;30,2,7,7136;
40,6,19,226520;96,12,24,31494;53,14,25,48610;
95,2,14,511630;22,4,8,2520;13,6,9,52738;
5,0,14,126;3,0,11,350;90,6,13,2195;
27,2,13,273522;34,4,15,610;5,10,22,88332;
99,2,12,1797;63,6,14,71796;45,12,24,40288;
17,4,15,2100;35,8,16,52881;100,8,10,1890;
71,6,18,2982;89,8,12,77040;19,10,15,1586613;
34,0,10,170;17,0,9,125890;50,0,4,16470;
99,4,18,123;29,6,19,619352;82,12,16,1088;
37,4,15,388;5,4,6,2286;27,4,12,97527;
48,6,16,1800;28,8,12,30;69,12,21,161;
54,4,10,42342;14,8,14,24186;33,12,16,626;
60,2,7,19884;53,6,19,4125080;67,12,24,440;
32,0,4,100;33,2,9,6455;6,8,16,282897;
14,4,8,5706;78,4,8,617708;34,10,13,5620;
66,2,10,28539130;54,2,5,11526;34,8,18,4190;
82,6,17,21114;58,6,13,564;45,8,17,41120;
11,4,14,116396;26,4,12,321336;7,6,17,57947395;
13,4,11,12537462;93,8,17,339426;64,8,11,426;
28,0,6,402;47,2,15,3486;3,4,7,66335;
8,0,8,16;52,2,5,204;100,8,19,66408;
31,6,12,355;16,8,12,167895;2,14,22,18220;
83,6,15,8446;30,12,21,10804;97,12,23,127910;
19,6,10,7301;8,6,10,4640;21,8,13,163920;
22,6,13,8685;11,6,11,5976;42,12,20,32930;
31,0,5,8425;89,6,9,17650;70,10,17,10638;
26,2,6,4224;90,8,21,180;44,12,25,9720;
60,2,7,24294;46,6,10,10;10,10,22,1348050;
61,2,8,71452;1,2,12,10925;54,8,17,105198;
23,2,12,267600;28,8,13,43224;67,10,23,125;
82,0,11,41608;94,6,16,12488;93,6,10,90945;
62,4,10,2220;47,6,10,26992;81,12,26,71602;
56,4,21,864;25,4,16,168;47,10,13,43808;
56,2,15,4680;27,4,16,16731;69,6,18,8722;
24,0,5,192786;10,4,8,233420;74,8,21,160;
2,4,7,327355;34,6,10,40670;52,6,14,22740;
40,0,11,221970;97,4,9,2895;71,10,14,355806;
44,6,14,57618;75,8,12,336;38,8,16,104631;
14,2,8,109044;25,8,16,311591;70,14,19,17502;
27,4,12,20298;32,10,20,370;19,14,17,3584476;
2,4,7,1620;40,8,13,4256;34,8,12,309111930;
67,0,5,30710;12,0,4,1354399;2,6,16,49575;
74,2,15,158448;15,8,20,968;67,10,21,443270;
31,0,2,19345;52,4,13,60306;89,10,16,34580;
70,0,8,450;24,0,4,315;87,4,8,7497;
