15,2,12,144;36,2,11,7605;20,8,18,314980;11,14,23,41990;26,20,33,3876;29,20,34,30066;17,24,32,495173;21,28,41,186;15,28,35,279;12,28,33,53405;10,30,42,1800;41,36,40,1818;40,40,54,39048;11,40,44,247405;11,46,51,2295;14,46,54,4553;13,46,56,5571;34,52,62,1225680;39,58,63,92;31,60,67,9762;11,62,74,173925;
35,0,14,3880;36,6,14,5540;11,6,10,580535;31,6,13,644814;13,12,25,20412;46,12,28,1950;40,18,31,274902;44,18,28,1135;18,24,31,2188;19,26,29,59413680;27,26,29,60212;16,26,35,35868;39,26,35,1712;31,26,37,21462;41,30,40,1262;13,34,38,3861;45,40,48,1911;40,44,57,444;14,44,57,10;13,44,52,267876;20,48,53,172010;
33,6,9,1597;43,6,16,222660;21,8,13,156562;27,8,18,29374;13,8,12,6453;15,10,24,801;14,14,26,26581;11,14,27,10770;20,18,28,10;33,18,29,10979;46,18,23,19062;22,20,24,234810;3,22,35,11220;40,22,31,30918;6,26,30,249;28,32,37,29515432;35,32,41,3115;16,38,51,384;38,44,50,21091;14,48,58,1;15,50,54,1107;
17,6,9,29687;11,12,18,150;41,18,26,82258;1,18,26,1625;36,22,29,15810;13,22,26,3908376;46,24,37,186606;33,26,34,4571;29,32,41,3354;7,32,40,1815;3,36,49,110;45,40,43,750;6,44,56,1668;41,50,61,601688;42,52,65,10780;30,58,71,81190;28,60,65,6180136;36,62,69,46550;40,64,71,886092;37,66,76,273;16,68,77,18496;
1,4,16,691;14,10,24,86957;41,12,23,20080;3,16,27,34940;23,20,29,12416;44,22,30,660;28,26,30,6472;41,28,40,5914;26,28,31,1152;45,28,33,166021;30,28,40,327050;27,34,43,146434;40,34,46,19548;14,34,47,1852;20,36,51,35750;35,42,47,205;15,42,53,189;3,44,48,50;38,48,60,247;34,52,60,1510;24,56,61,27468;
46,0,11,40158;10,4,12,810;41,6,10,3202;4,12,26,2954;1,12,20,675;30,18,21,31220;30,22,34,5180;29,28,34,129650;1,28,30,8889;34,28,38,68050;41,30,34,106576;24,34,36,39951;1,36,41,1786;5,38,42,2852;10,42,46,211720;30,44,46,25850;16,50,60,4552;20,56,59,19540;37,56,60,196;19,56,64,7900668;33,58,69,2;
12,2,13,31795;45,8,12,249;36,8,22,250;21,14,27,2802;41,16,27,246;20,18,27,171920;30,18,25,21710;45,22,34,107644;4,28,36,28882;7,32,42,236555;40,34,38,420;29,36,40,454;25,36,48,394329;22,36,40,2457;21,40,44,286;6,44,51,3180;42,50,64,4312;22,56,61,672228;21,62,71,1284;27,66,75,1294362;2,66,70,12960;
46,0,11,240;29,6,10,546360;18,12,21,187606;4,18,27,5411;8,20,27,142086;13,24,30,270;6,30,34,8682;16,36,48,1512;39,40,43,1264;30,46,55,51380;28,52,56,154824;45,56,59,12234;17,58,68,819259;6,62,72,4095;12,66,78,34915;15,68,72,683343;14,72,75,1491;5,78,82,26408;34,82,86,41420;31,84,87,126;42,88,99,13965;
28,4,12,344;3,10,16,41990;41,10,23,8814;23,10,14,253032;21,12,22,22100;13,18,28,82251;45,24,39,4;22,30,34,23652;29,32,37,3258;27,38,50,2534600;43,40,43,33282;3,40,53,84180;29,42,52,1842;34,42,46,11190;42,48,57,151214;45,52,62,571;40,56,63,33216;20,62,71,10420;10,64,68,3590;45,68,80,645;33,70,74,51419;
21,2,6,1250618;44,2,8,47120;42,4,7,25277;19,6,13,32814;24,8,11,3006;11,8,18,649415;7,12,17,435;36,18,25,189320;13,22,25,8838;42,24,38,7;34,26,34,2730;47,30,44,175720;11,32,35,9420;13,32,37,16506;9,38,40,4884;26,40,54,40478;6,44,56,5040;30,46,55,113900;18,52,65,490;4,54,66,10171;47,56,64,939880;
1,4,14,2648;29,4,15,50064;3,4,9,3010;6,6,17,1050;28,6,15,160;43,8,12,0;21,12,16,150;12,16,21,4245;22,20,25,3027960;6,20,24,21075;12,24,33,101555;40,28,32,9060;23,32,35,9256;14,36,43,29978;4,40,49,4837;18,46,55,372;24,50,62,240012;46,56,67,30846;47,60,68,44024;21,62,74,276;20,68,74,672440;
20,2,13,110590;16,6,8,90104;40,12,23,194796;23,14,20,175296;15,18,27,4095495;16,18,26,389956;19,20,36,53874;42,26,31,3024;30,26,37,5240;13,32,35,45;45,32,34,922;32,32,43,3185;12,36,40,10260;6,42,45,117192;15,46,52,271521;4,48,53,66367;2,52,57,23256;22,52,57,425286;42,52,57,63;47,58,66,67648;1,64,75,7097;
5,4,15,8340;29,8,20,2824;23,8,12,244592;26,14,21,4898;33,14,27,14884;37,18,24,20097;11,22,35,60470;46,26,41,36828;32,32,42,195;19,32,43,2313;26,38,46,676;37,40,50,13412;35,46,48,36835;7,52,55,28610;26,52,56,2982416;31,52,59,162;25,58,70,2276415;29,58,70,1462;38,62,66,25;14,68,72,172483;19,68,72,11709;
45,2,15,91;16,4,14,195184;41,6,10,2792;33,10,24,147971;12,10,16,123610;46,12,17,3794796;23,12,27,1408;2,16,19,681588;11,20,34,1155;30,26,40,140;35,30,34,51160;4,30,42,19397;23,36,43,72;35,40,48,24030;34,42,53,416710;45,44,53,2842;5,44,52,508;42,48,57,6566;16,52,56,16768;39,58,62,868;5,58,63,20372;
22,6,17,16380;25,10,18,1611;5,12,22,940428;13,16,20,18090;2,22,32,1449;29,24,29,4154;25,24,37,4110;38,26,33,64;11,28,38,32170;9,30,33,4674;42,34,44,109368;21,34,39,15146;40,40,44,101322;14,46,54,59;15,50,59,20808;2,50,63,5976;21,56,67,7436;25,56,61,5511;33,56,65,137337;41,56,62,8276;29,56,61,77022;
4,2,8,79408;5,2,12,1012332;9,8,19,6774;46,14,18,5430;18,20,29,610;12,26,40,4385;21,32,39,7048;43,38,42,590382;34,42,56,4368440;2,42,47,85959;43,48,53,1971;26,50,58,87510;14,50,60,315096;42,54,63,1019256;15,60,68,24471;18,66,75,1144;4,66,72,197274;38,70,74,5220;32,70,76,180;19,70,83,44532;45,70,81,542;
35,0,11,48460;21,2,13,32924;23,2,11,65728;45,4,13,5543;4,6,9,32382;14,10,20,13890;32,14,27,26125;20,16,24,564280;34,22,30,433250;41,28,38,16672;34,30,45,59210;36,32,43,26830;7,32,41,171805;4,38,42,61271;8,40,45,426;26,46,51,84;9,48,52,6900;13,50,55,155943;37,56,67,216321;14,56,70,1070;3,62,70,120;
18,0,12,5026;24,4,9,51318;38,4,12,728899;20,6,16,5400;45,10,20,14729;31,10,15,10656;41,14,20,1879960;36,18,21,292395;29,18,34,832;7,18,22,8075;17,22,36,1007041;40,22,34,3456;12,26,36,565;26,28,30,50;28,28,32,27864;29,34,39,297850;31,34,37,2130;31,40,54,18006;12,44,59,8455;7,50,53,283430;26,54,65,17300;
11,2,6,4990;31,4,8,5466;27,4,14,3656;24,4,9,401562;33,4,8,1946;15,6,21,401931;34,10,16,748510;12,14,17,202700;24,20,31,738;31,24,26,9012;3,26,30,6530;6,28,34,135432;9,28,42,928470;34,28,31,880;34,34,38,410;16,38,50,416;1,38,42,25886;44,38,42,36255;24,42,48,71730;19,48,57,1252413;11,48,60,620;
13,4,18,46242;2,4,6,54378;30,6,15,62080;2,8,22,3987;14,12,21,250;33,12,23,183999;27,16,28,141366;19,20,27,47133;4,26,34,3892;39,30,42,400444;18,32,43,9522;20,38,41,79050;14,42,50,11011;11,46,53,28990;46,48,51,17418;6,48,61,6030;45,52,56,25511;38,56,60,306;47,62,65,15224;36,64,75,515;6,70,85,2253393;
3,2,8,206190;2,4,13,4617;21,10,24,41308;22,16,26,78327;12,16,27,8205;34,22,28,9240;10,28,41,50130;1,30,40,1717;2,32,44,353943;9,36,48,67806;33,40,47,3895;44,44,52,515;6,44,48,1974;4,48,55,2198;47,50,57,21808;37,50,60,2856;34,56,67,32450;47,58,71,44328;35,58,70,2140;15,62,66,1098;14,64,72,126077;
20,2,12,790;1,2,12,589;7,6,17,102775;11,12,20,1110;29,16,25,320;11,22,26,210090;8,24,36,2138;13,30,40,3690;18,36,49,22000;42,38,48,285040;12,44,59,4325;15,50,55,35586;25,54,60,92937;31,56,67,29586;13,58,70,629073;21,62,66,11748;34,66,76,5620;44,68,82,1389350;45,74,90,3425;16,78,88,1116;12,84,86,615;
10,2,11,13820;28,2,12,31048;29,4,11,216042;38,6,9,1437;45,10,15,317;31,12,29,1788;40,14,26,52206;10,16,20,9762680;9,20,33,762;29,20,24,3730;12,24,32,414455;28,24,38,305968;8,26,31,2584;3,28,41,1100;38,32,40,255383;1,34,38,16068;23,38,41,3496;7,40,44,145;41,40,44,86;15,40,49,54909;43,40,45,170622;
42,2,8,3949575;11,6,17,58670;8,8,20,484;43,14,28,911367;38,20,32,273;42,22,35,54397;32,28,33,85490;31,30,39,1212;37,30,35,6832;38,32,36,12;4,38,43,14210;37,40,51,2114;41,44,54,56;31,44,53,12;8,48,55,14670;34,48,57,31560;29,52,60,35876;24,54,66,74025;35,56,70,31570;32,58,63,5175;39,58,69,63508;
20,0,5,4414000;34,4,7,1200;18,4,14,1146;12,10,15,250;37,12,19,57631;1,14,21,2945;7,14,20,51665;19,16,24,1458;37,20,23,622573;44,22,30,1065480;34,28,38,179300;5,28,37,92788;11,28,36,115590;14,28,40,102707;46,28,39,128004;13,34,38,18603;3,38,50,14410;8,40,49,1058930;23,40,47,45160;33,40,51,252074;25,46,52,38358;
36,4,20,366745;32,10,24,44215;11,12,18,6705;1,16,29,5393;15,18,23,3672;5,18,27,1616;36,24,31,12565;20,24,27,330;22,28,39,162990;42,32,37,177947;12,38,43,1110;46,42,46,176820;5,48,59,2864;21,54,56,110058;17,60,65,265524;10,62,74,6450;29,62,69,64634;45,68,79,2311;16,74,86,77016;44,76,79,720;12,80,92,5140;
24,4,11,1825668;35,4,7,6465;11,8,16,10265;45,12,17,25374;37,14,27,11529;12,16,21,105890;35,22,33,281140;4,24,31,44961;10,26,39,3184830;20,28,38,101490;43,32,44,308169;41,38,45,2014;38,42,55,7447;5,44,49,60520;42,46,50,8050;45,50,58,9425;40,52,56,14940;18,58,66,298;10,60,64,7320;36,66,77,29225;43,66,75,1737;
32,6,13,3544950;35,12,16,290880;12,12,25,290685;42,12,23,10122;30,14,26,18650;31,18,27,1896942;1,18,22,691850;26,22,26,18514;22,24,27,1234872;1,28,39,8603;43,28,32,1412802;7,34,43,73425;41,36,48,453964;32,36,40,145;46,42,50,31920;5,44,56,154032;17,48,52,3248;18,50,57,13976;16,52,58,2836;37,54,62,1582;12,54,66,23860;
38,0,4,420;3,6,11,3847940;29,10,14,25354;26,14,17,4906;37,20,27,9485;35,24,36,58305;44,30,41,15898485;23,32,36,502256;8,38,48,74960;35,42,55,5430;39,42,54,601076;25,42,50,49131;29,44,53,3994;11,44,59,442550;43,46,58,270;31,48,57,6198;3,52,56,3820;47,56,69,174640;1,62,70,78630;33,64,69,8631;21,68,80,394624;
41,2,5,12172;25,2,8,92490;7,2,11,5625;31,4,10,284400;26,8,11,178;17,8,18,64827;24,8,16,15210;2,8,13,93681;32,12,25,16450;25,18,24,7713;22,20,33,153333;27,26,30,572;45,32,46,3456;42,32,36,273035;29,36,50,3964;26,38,41,16;9,38,51,1174734;42,38,44,176533;23,44,48,28104;28,50,54,36320;32,54,58,1355;
35,6,9,7770;16,12,23,31520;22,16,27,6462;7,22,34,2445;6,24,36,7590;45,28,32,34286;1,28,37,388;23,34,48,1072;44,34,40,895;10,34,37,883490;1,40,47,52;2,44,46,3825;36,44,54,12570;38,48,56,291;22,52,57,10053;23,58,70,1112;24,58,61,324;8,62,68,308;10,66,77,25340;24,72,79,2943;4,74,83,66927;
45,4,8,8477;43,8,13,179937;43,14,24,37440;33,14,18,3549;7,14,18,1582375;37,14,19,224;12,18,22,55300;37,22,34,12572;23,24,41,456;18,26,33,13292;9,28,31,18552;10,34,47,61160;31,38,46,27036;13,44,53,14013;8,48,52,15566;21,48,53,1486756;14,52,57,906;20,56,59,2620;19,60,68,83709;43,62,70,163035;40,68,78,1302;
13,6,16,486;16,8,12,5548;24,10,18,663246;17,16,24,28;1,22,26,1748;8,28,32,11926;35,32,39,3705;3,36,41,1150630;22,40,47,20601;29,42,45,8264;24,42,45,66150;34,48,52,297150;7,50,55,1080;16,50,58,31368;47,50,53,2104;35,52,57,149065;25,58,63,54381;41,64,73,438;1,66,73,125;5,66,76,4732;45,70,81,262229;
17,6,11,44688;35,6,18,7670;10,12,25,510;22,16,25,154413;28,20,23,4336;4,20,33,98861;26,20,25,5840;34,24,33,19190;35,28,42,3595;28,32,36,1070288;2,38,42,37071;3,38,47,2310;33,38,44,14980;37,40,44,749;18,46,54,53194;23,48,52,897312;47,54,62,1805672;20,56,67,4520;2,60,64,113148;14,60,70,102;30,66,73,5900;
24,6,19,5780484;19,12,23,855585;14,18,28,14525;31,22,29,141750;4,28,40,126406;24,30,35,77985;23,32,35,66312;20,34,42,265900;32,38,52,84085;39,40,46,5932;7,40,47,4990;12,44,48,6080;19,44,46,3222;33,48,57,56746;14,50,56,56;31,56,69,62724;43,56,60,59931;10,62,69,252100;33,68,78,23991;21,70,77,662;15,70,74,132174;
16,4,14,636;27,4,11,2984;21,6,15,4120;24,12,21,15732;14,16,25,15066;34,16,30,990;19,16,19,2182428;21,22,31,608;9,28,33,28380;12,30,39,630;20,34,42,1470;38,34,39,16;17,38,51,1771;1,38,48,2254;25,40,47,27894;10,42,56,10440;40,46,53,464646;26,46,50,388238;24,50,61,10305;35,54,66,239195;8,54,57,5568;
15,0,15,378837;27,4,7,702884;22,10,17,84240;17,14,26,143598;16,18,24,719896;24,24,36,588924;44,30,39,225905;32,32,36,3835;47,32,35,3056;34,36,48,230;19,42,48,6444;41,48,51,6108;18,50,61,4980;30,50,58,75580;10,52,57,205430;22,56,62,1170;25,62,72,1536;10,68,81,456840;38,72,76,79;11,78,90,1000;42,82,88,3990;
44,6,13,515380;37,10,14,2135;3,14,26,4350;45,14,18,1679;10,18,32,6710;34,22,30,15150;19,26,30,657;31,28,41,3447786;42,34,38,19572;21,36,42,3494;15,38,45,990;17,38,42,5250;14,42,52,2973;43,42,55,807174;47,42,49,104;8,48,56,10676;42,54,65,2345;15,60,64,2682;20,64,74,220210;35,66,78,186635;31,70,78,31788;
11,6,16,405;25,10,19,225;47,16,29,6592;32,16,21,101580;19,16,27,28872;13,18,23,45;36,24,34,525;35,30,37,1685;44,36,45,25640;42,42,47,2303;34,46,59,111920;45,52,55,489;36,52,60,216370;26,58,70,57108;45,64,75,49;34,66,71,32360;25,72,77,516;17,76,80,742;28,80,89,121520;14,86,96,196417;36,92,100,13920;
20,6,10,2180;30,12,15,127320;46,12,23,630;4,18,30,13559;3,24,37,3738880;29,28,41,47480;7,32,39,272400;9,38,51,378;10,44,57,470;23,46,63,10056;36,52,66,3530;40,54,59,45252;38,58,75,4423;9,64,66,486612;3,68,70,540;11,68,81,17480;17,68,76,6167;15,72,80,297;5,74,83,240208;20,78,86,450;38,78,90,5422;
40,4,7,504;28,8,12,184;8,14,18,24906;1,18,22,3979;46,24,28,294324;43,28,32,277443;40,30,43,7644;25,32,42,7506;22,38,42,1251;13,38,45,99;21,42,51,0;5,42,53,4956;41,48,60,3752;39,48,57,4872;16,54,62,10612;43,58,61,165681;22,62,72,1908;3,68,77,1185590;18,70,77,2002;31,74,78,10320;17,76,89,3082310;
30,6,9,3260;4,10,16,802459;11,12,26,61260;17,12,16,7574;25,16,24,18612;30,22,28,47070;36,26,38,15920;33,26,38,206;12,32,35,25155;31,36,41,94602;1,42,54,18763;12,48,50,515;16,50,62,269640;41,56,67,28;16,62,66,35240;2,64,68,3087;8,70,84,50084;13,70,79,128889;33,74,78,1737;35,80,84,95;33,86,96,564;
18,4,19,722;33,6,9,473;38,6,10,1553;17,6,9,22834;37,12,21,280287;19,14,24,3627;3,16,26,213670;32,16,24,653270;47,20,24,107680;33,20,23,36791;23,26,31,4408;17,32,34,11410;34,36,42,6630;25,38,44,46797;29,38,48,966;27,42,50,396;30,42,46,1026600;16,46,50,6356;35,46,59,308345;17,52,61,29225;9,52,59,414;
25,6,11,132;19,12,17,477;27,12,16,2152;40,18,23,192;38,24,31,456;19,28,40,2740446;10,34,41,19660;1,36,44,219;26,42,46,1490;3,44,56,1758140;27,50,63,48964;9,56,59,4041486;19,58,62,11268;17,60,64,89516;29,60,67,558;20,64,70,7770;16,66,77,3012;5,70,82,392076;1,74,81,199486;32,74,84,78140;9,78,86,6804;
31,4,17,7206;1,4,8,30334;24,10,14,102330;47,10,17,94720;17,10,15,547722;26,10,25,27144;38,10,17,15708;27,10,18,188;18,16,25,104088;24,18,22,26352;8,18,22,9582;5,20,32,5100;36,24,30,55;11,24,30,25110;13,26,30,19962;3,32,35,900840;11,38,49,386095;33,40,53,814951;1,42,56,2121;17,42,51,5131;19,42,56,351;
14,2,8,3;22,4,17,1435284;21,10,16,1684;2,12,18,4203;25,14,25,1533;12,20,34,176715;46,20,25,443118;41,24,29,371542;38,28,42,2888;23,34,40,779248;47,38,43,592;47,44,51,1106016;37,46,51,2044;43,52,60,17883;29,52,56,8980;20,58,68,320;28,64,72,629192;20,70,83,59160;3,72,80,3760;19,78,81,52920;38,80,92,1437;
16,2,15,5800;32,6,18,1755;8,8,19,33128;22,8,12,1242;13,8,11,261;5,14,18,12361468;25,20,25,405;30,26,36,800360;18,30,34,30;18,36,41,211736;39,36,40,77444;17,36,39,602;7,38,48,180060;23,40,53,20600;39,42,54,9848;27,46,51,22;41,52,61,14696;35,58,74,3175;12,60,69,16095;31,60,73,11880;37,66,71,869638;
8,4,18,430;2,8,13,1062;7,10,21,63020;21,16,28,60584;27,16,27,39978;44,22,27,310505;6,22,31,311943;19,26,32,4122;32,32,36,166890;40,36,45,67158;47,40,45,32;43,44,48,132129;5,50,54,1034952;14,52,63,264;40,54,58,1878;46,56,68,44568;11,62,73,9160;44,64,67,12735;34,64,68,360;18,64,74,1116;37,70,76,67844;
27,0,13,8073606;19,2,6,5202;3,8,16,1820;42,12,16,682367;42,16,19,3108;8,16,23,2994;17,22,27,221060;6,22,36,54;27,22,27,1432;39,22,30,68;4,28,37,58863;27,32,43,17784;21,32,42,8050;6,38,47,96;44,44,52,141635;6,48,58,31494;21,50,59,1810;19,56,69,4734;42,58,66,152880;7,62,68,8200;46,62,67,54054;
34,4,16,7970;28,6,20,1283776;9,12,16,16440;9,16,28,432;14,16,26,985620;30,22,26,163230;16,28,39,196;23,34,36,89312;17,38,49,53298;29,40,54,616;24,42,49,76914;21,44,51,16944;4,48,61,63;16,54,63,155152;2,58,62,13086;47,60,68,139504;30,64,73,710030;39,64,74,123144;35,66,74,89490;33,68,73,35;32,74,81,15490;
25,4,8,135;23,4,16,6088;31,8,16,6;4,10,19,476;28,16,25,96;13,22,26,10287;22,22,31,22500;7,26,37,3935;29,32,46,334;22,32,37,284643;28,36,46,7088;23,38,50,1976;8,40,48,110276;10,40,43,148930;34,42,52,15120;43,44,48,3163014;32,44,48,12725;21,46,57,132658;43,50,56,4995;7,54,58,11022130;25,60,73,37539;
18,4,8,3786;23,4,14,819760;14,6,10,228251;9,8,15,198;5,12,23,342524;42,18,28,1172437;28,24,39,1720;21,28,32,93972;42,32,34,68131;2,36,49,44847;17,36,46,14266;46,38,45,151530;27,38,44,232;47,38,42,1450240;28,44,52,186368;7,50,58,140685;38,56,69,2558;28,60,67,4104;32,60,75,13065;13,62,71,1263402;6,62,69,855;
9,2,16,2080302;26,6,12,3536;35,10,14,151090;47,14,18,7416;26,20,31,216438;4,26,33,2394;39,28,37,7444;6,34,38,14313;6,40,52,43767;36,42,53,37980;10,48,58,713660;19,54,57,370818;12,60,71,10230;15,66,70,57168;29,66,72,55460;23,66,75,1288;35,70,80,45;26,74,85,10;1,80,90,16573;11,80,89,11725;8,82,95,7006;
31,2,11,72426;25,4,12,8037;27,6,16,1400;2,6,10,3411;17,10,16,24745;33,10,14,7714;13,10,13,2124;41,16,19,38;31,20,34,51648;45,24,31,14992;40,30,40,4878;37,30,33,350;34,30,42,36340;43,34,45,84465;1,34,38,499;37,36,44,113512;27,36,49,48298;40,40,51,918;42,40,45,2600381;37,44,50,3633;6,48,53,33846;
7,2,12,203285;12,4,11,1019105;43,6,11,189;38,10,21,13900;28,14,28,12048;16,16,21,582704;29,22,25,1924;34,24,36,99750;22,30,35,466380;13,30,38,41895;21,34,44,15292;47,40,48,952;29,44,55,2706;31,44,57,2154;4,46,55,17654;2,50,53,13887;30,50,61,32980;43,54,64,109233;22,60,68,654345;33,62,73,28738;20,64,74,8010;
35,0,5,1075;37,2,16,26817;16,8,20,368;15,8,12,8883;40,14,26,114;4,20,33,414274;35,20,29,21755;23,26,36,824;2,32,42,51885;45,34,40,2777;23,40,52,531744;42,42,46,10668;25,44,52,210816;24,46,50,4599;2,50,59,70569;6,50,58,366;28,50,58,6496;1,56,68,1206;9,62,65,45240;29,64,77,92770;3,68,72,57290;
4,6,13,3787;22,6,18,110178;17,10,17,26901;41,12,15,331004;19,12,17,16740;44,12,22,5080;32,12,20,8230;13,18,27,69336;12,22,35,178615;36,28,38,4360;43,34,42,279;20,38,41,469450;18,38,48,9722;37,38,48,777;26,44,47,0;8,46,53,62350;24,48,52,1413;32,50,59,3195;42,54,62,22162;25,54,63,58350;26,54,67,1460568;
15,2,10,66402;23,8,13,6536;31,14,19,228780;12,18,30,8745;9,24,30,630;38,26,36,29;42,26,31,136864;3,32,35,5620;21,38,48,72;7,42,55,44100;27,44,49,6770;45,48,58,14959;19,48,57,379242;29,52,62,2876;47,54,59,680;28,56,60,72;8,60,64,12050772;31,60,64,669468;24,62,74,97335;32,64,67,6925;18,64,75,226;
7,0,4,1655;7,4,8,55995;30,10,19,1100;41,10,16,5836;9,14,17,1678194;26,20,30,223970;21,24,34,6594;22,24,26,1098;37,30,40,5012;8,30,34,7144;30,30,40,98340;4,34,47,94864;27,34,37,196430;14,38,43,10087;39,44,50,9528;16,46,53,20548;27,48,52,21828;20,52,57,90;12,58,61,6825;38,58,64,70822;25,62,72,1470;
29,2,18,892;44,8,13,316465;11,12,19,77125;25,18,30,48516;45,20,28,1834;26,20,34,118;12,20,29,5;33,22,29,6216;42,26,29,3080;4,28,41,189;40,32,36,1665366;38,38,46,5650;25,44,48,7047;10,46,52,2530;26,50,54,128;11,50,56,31570;37,54,62,133728;21,58,65,12014;22,64,66,8271;29,66,74,224;12,70,79,1425;
10,0,9,49730;41,2,7,4346;4,4,17,427;8,8,12,6896;46,8,23,21132;20,8,11,5822970;25,12,26,5976;21,12,16,16452;8,12,26,2402;14,18,23,528251;40,22,32,24876;15,22,26,440451;37,26,35,1070587;41,32,35,10018;26,36,46,1572;5,36,41,65932;2,42,51,9036;12,42,55,3275;35,48,56,1145;7,54,60,54125;34,60,69,1439400;
31,4,13,4428;5,4,8,14436;40,10,25,174120;47,14,23,6280;37,20,29,8036;47,24,37,222800;30,28,31,9980;21,34,42,550;14,34,48,682;32,36,48,130810;44,36,44,11675;16,36,51,876;27,42,53,22;17,46,62,507878;43,46,57,1152;31,48,51,87468;22,50,57,1964619;42,52,61,95298;34,54,56,23080;10,60,64,60530;14,60,67,211;
9,4,9,54;20,10,14,93360;34,10,23,440;30,14,24,4943160;12,20,25,133055;40,20,28,684;37,24,31,4865;29,28,42,7404;35,30,35,38840;45,30,34,147293;37,32,40,12040;23,36,45,1256;27,38,43,178464;4,44,49,5572;37,48,52,5131;20,48,58,5730;10,48,51,2120;41,52,61,36084;30,54,57,11680;45,54,63,347;13,58,66,31536;
16,6,10,13832;15,10,18,63531;41,12,21,52688;37,12,19,40796;40,12,24,858;46,18,31,17754;8,24,38,29076;2,26,32,25560;39,32,44,13648;17,34,38,35994;30,34,37,1730;9,40,48,75144;5,42,47,11572;7,44,49,13010;45,44,57,98;23,46,60,5784;16,52,61,248;15,52,60,8991;33,52,66,12622;21,56,70,606;34,58,65,5440;
46,2,9,38508;33,8,19,361;10,8,14,3270;17,10,23,47054;36,14,19,20;10,16,26,3200;39,20,21,336;2,22,28,2070;24,28,37,105930;46,34,44,8244;30,38,46,773660;10,44,48,2530;33,50,54,1189688;3,52,61,20;46,52,67,4222146;38,56,65,2686;35,56,60,20700;18,58,62,2975166;2,58,61,609624;17,64,66,131411;28,70,73,51952;
12,4,15,31480;46,4,14,122310;6,4,15,1479225;14,10,16,40370;33,14,22,64409;39,20,30,22912;45,22,30,11646;43,28,40,221670;37,32,39,115752;1,34,39,198;24,38,49,30276;29,44,55,2552;5,48,56,145372;28,48,51,968;14,52,60,297;19,54,58,228069;31,54,57,48;39,54,65,2388;10,56,65,910;35,58,69,375;33,58,71,41;
8,0,13,63914;5,4,13,2456476;1,8,15,245;4,8,19,3276420;29,8,12,9048;23,10,19,156304;37,14,22,500836;12,14,23,105;24,18,25,423;47,24,28,4251696;41,26,38,104188;19,32,39,16110;30,32,48,15240;32,38,41,113735;36,44,52,11570;8,44,52,566;47,46,56,110112;23,52,59,6632;24,58,62,66357;8,60,73,1624;45,64,70,669;
14,2,11,717;44,4,14,43840;36,4,12,560;24,10,17,12537;23,10,17,226528;42,14,22,2513;2,16,22,524250;29,16,23,6470;17,16,26,952;21,18,31,864;3,24,32,620;36,30,42,2230;9,30,37,49332;47,34,38,9888;19,40,44,654849;2,46,55,135;5,48,55,29888;34,52,65,11340;43,52,59,187740;32,58,62,16720;27,58,67,1764;
7,6,11,2085;3,12,15,146060;10,16,19,1910;26,22,31,808;22,24,35,671274;42,30,34,90664;14,32,47,1312;34,36,38,114180;5,42,48,19232;19,42,51,9459;14,48,57,137780;24,54,63,1625445;25,60,72,22623;20,60,65,160870;33,60,74,5745;24,66,73,117837;5,66,72,160476;35,72,78,485;3,76,89,8630;9,80,89,50688;8,86,96,62;
39,0,13,9056;21,0,13,83630;23,6,16,1864;20,10,14,1172060;29,14,24,304;16,20,32,104;31,22,33,648;26,22,36,1180;46,24,34,129354;32,26,33,5890;40,26,36,780690;33,32,37,192;47,36,49,9048;15,38,42,5427;24,38,50,309510;25,38,43,219;11,42,48,43070;42,48,62,889;18,50,57,696;25,56,66,189;32,60,69,4920;
9,0,12,34392;30,4,8,9950;42,10,17,19201;22,10,19,28062;18,16,19,154;36,16,26,249785;41,16,30,16526;15,18,26,11034;29,22,35,73870;13,24,33,10143;9,26,39,2916;36,28,43,385;27,28,35,84;7,28,41,49535;45,32,43,9017736;44,36,39,18610;47,42,53,85832;21,42,50,614;37,46,49,204036;13,46,55,6309;31,52,61,26034;
42,6,10,17157;43,6,12,3521358;37,8,17,903;1,12,20,2457;38,18,32,199325;11,22,30,372010;10,22,30,4540;25,26,33,18270;42,32,45,896;18,38,44,11038;19,38,43,972;8,38,49,267432;20,40,48,680;17,46,56,315;27,50,60,2348;41,50,60,245932;43,52,64,87480;44,56,59,16835;39,58,62,50364;24,62,67,1890;18,68,79,14836;
47,2,11,10744;35,6,16,410;36,10,21,290;15,14,28,684;24,20,27,47475;1,22,31,110;35,26,30,117155;7,30,40,16205;36,34,46,2985;6,34,47,28614;39,40,52,1944;27,46,57,1618;26,50,61,1054;6,54,68,4047;21,56,69,47714;11,56,64,1590;1,62,66,18531;19,64,69,69003;30,68,72,210;16,74,84,37080;18,78,81,3246;
4,6,19,437017;20,12,16,4061310;25,16,23,2047629;3,18,22,3470;41,20,30,4790;15,20,29,78138;9,20,32,4266;46,26,35,52044;4,26,32,30079;27,30,34,267826;47,36,49,276848;1,38,47,158415;30,44,55,95200;33,48,56,64898;23,52,58,319912;3,56,69,1630;15,60,68,1854738;12,62,70,2680;17,64,77,13307;39,66,70,680;23,68,78,6888;
